books,latent_,0,18.6202524338,HarryPotterandtheDeathlyHallows-J.K.Rowling,
kenneth,latent_,0,29.6355248871,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
hengist,latent_,0,20.8296091292,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
express,latent_,0,27.0018620314,HarryPotterandtheChamberofSecrets-J.K.Rowling,
paracelsus,latent_,0,25.5021157203,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
argus,latent_,0,23.6033799772,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
george,latent_,0,22.1347266065,HarryPotterandtheGobletofFire-J.K.Rowling,
flitwick,latent_,0,23.3116658529,HarryPotterandtheChamberofSecrets-J.K.Rowling,
smethley,latent_,0,22.6806036831,HarryPotterandtheChamberofSecrets-J.K.Rowling,
babberton.,latent_,0,29.288372878,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
eeylops,latent_,0,14.9658268305,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
thomas,latent_,0,25.9007402311,HarryPotterandtheGobletofFire-J.K.Rowling,
nimbus,latent_,0,22.6969849692,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
dark,latent_,0,25.0386717761,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
wilkie,latent_,0,17.5797965046,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
everard,latent_,0,13.5820298188,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
prewett,latent_,0,15.8660633664,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
helena,latent_,0,12.6896265876,HarryPotterandtheDeathlyHallows-J.K.Rowling,
hannah,latent_,0,26.4508115929,HarryPotterandtheGobletofFire-J.K.Rowling,
pensieve,latent_,0,18.8584820658,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dedalus,latent_,0,13.7033618948,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
diagon,latent_,0,23.7926882682,HarryPotterandtheChamberofSecrets-J.K.Rowling,
forbidden,latent_,0,28.5493130449,HarryPotterandtheGobletofFire-J.K.Rowling,
brothers,latent_,0,5.38665163744,HarryPotterandtheDeathlyHallows-J.K.Rowling,
rubeus,latent_,0,30.3854365363,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
neil,latent_,0,21.227578666,HarryPotterandtheDeathlyHallows-J.K.Rowling,
london,latent_,0,21.8226979221,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
alastor,latent_,0,23.3277089165,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
bellatrix,latent_,0,19.3964528768,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
toads,latent_,0,28.613977511,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
uncle,latent_,0,24.7506394703,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
barty,latent_,0,21.2667419973,HarryPotterandtheGobletofFire-J.K.Rowling,
macnair,latent_,0,23.930517901,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
