privet,latent_,2,6.39054265639,HarryPotterandtheDeathlyHallows-J.K.Rowling,
jorkins,latent_,2,3.86488597605,HarryPotterandtheGobletofFire-J.K.Rowling,
xenophilius,latent_,2,4.00816471692,HarryPotterandtheDeathlyHallows-J.K.Rowling,
hogwarts,latent_,2,3.86863978374,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
ravenclaw,latent_,2,5.15073936563,HarryPotterandtheDeathlyHallows-J.K.Rowling,
drive,latent_,2,6.39054265639,HarryPotterandtheDeathlyHallows-J.K.Rowling,
fred,latent_,2,3.84599559061,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
cornelius,latent_,2,3.20229131466,HarryPotterandtheChamberofSecrets-J.K.Rowling,
lucius,latent_,2,5.76490535042,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
place,latent_,2,5.31477168675,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
voldemort,latent_,2,4.90424328502,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
hermione,latent_,2,0.968476887694,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
cornelius,latent_,2,5.37322634181,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
fudge,latent_,2,5.37322634181,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
fudge,latent_,2,3.63556484573,HarryPotterandtheChamberofSecrets-J.K.Rowling,
hogwarts,latent_,2,2.90690253596,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
london,latent_,2,4.15569457966,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
myrtle,latent_,2,3.21949047809,HarryPotterandtheChamberofSecrets-J.K.Rowling,
sirius,latent_,2,2.80515192492,HarryPotterandtheGobletofFire-J.K.Rowling,
dursleys,latent_,2,4.13240849277,HarryPotterandtheChamberofSecrets-J.K.Rowling,
army,latent_,2,4.47747650613,HarryPotterandtheDeathlyHallows-J.K.Rowling,
hogwarts,latent_,2,4.07980696883,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
malfoy,latent_,2,3.02884049334,HarryPotterandtheGobletofFire-J.K.Rowling,
dumbledore,latent_,2,3.08062701318,HarryPotterandtheGobletofFire-J.K.Rowling,
vernon,latent_,2,3.6146966782,HarryPotterandtheGobletofFire-J.K.Rowling,
hufflepuff,latent_,2,0.771510698888,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
malfoy,latent_,2,5.15404225066,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dumbledore,latent_,2,3.09131686937,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
hogsmeade,latent_,2,1.9297214988,HarryPotterandtheGobletofFire-J.K.Rowling,
albus,latent_,2,4.22155030618,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
dark,latent_,2,4.37020731772,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
weasley,latent_,2,3.97793589664,HarryPotterandtheGobletofFire-J.K.Rowling,
weasley,latent_,2,5.18889484522,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
nick,latent_,2,3.92939842805,HarryPotterandtheChamberofSecrets-J.K.Rowling,
