books,latent_,1,45.3622553958,HarryPotterandtheDeathlyHallows-J.K.Rowling,
kenneth,latent_,1,2.52901554824,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
hengist,latent_,1,11.2975030657,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
express,latent_,1,9.96483982761,HarryPotterandtheChamberofSecrets-J.K.Rowling,
paracelsus,latent_,1,6.39907127471,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
argus,latent_,1,10.4782376517,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
george,latent_,1,10.6566605417,HarryPotterandtheGobletofFire-J.K.Rowling,
flitwick,latent_,1,13.1400436854,HarryPotterandtheChamberofSecrets-J.K.Rowling,
smethley,latent_,1,14.8296623959,HarryPotterandtheChamberofSecrets-J.K.Rowling,
babberton.,latent_,1,2.68429771724,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
eeylops,latent_,1,17.051645989,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
thomas,latent_,1,9.3291144517,HarryPotterandtheGobletofFire-J.K.Rowling,
nimbus,latent_,1,10.0272630296,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
dark,latent_,1,6.03413006218,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
wilkie,latent_,1,17.3202733976,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
everard,latent_,1,16.9686458079,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
prewett,latent_,1,15.0603013464,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
helena,latent_,1,18.9897627618,HarryPotterandtheDeathlyHallows-J.K.Rowling,
hannah,latent_,1,11.2372176152,HarryPotterandtheGobletofFire-J.K.Rowling,
pensieve,latent_,1,14.1091718679,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dedalus,latent_,1,17.2002343781,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
diagon,latent_,1,10.5422041717,HarryPotterandtheChamberofSecrets-J.K.Rowling,
forbidden,latent_,1,14.4811173213,HarryPotterandtheGobletofFire-J.K.Rowling,
brothers,latent_,1,33.0493403741,HarryPotterandtheDeathlyHallows-J.K.Rowling,
rubeus,latent_,1,20.5407685235,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
neil,latent_,1,14.0722406679,HarryPotterandtheDeathlyHallows-J.K.Rowling,
london,latent_,1,7.56993565334,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
alastor,latent_,1,12.1164180531,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
bellatrix,latent_,1,10.8056270858,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
toads,latent_,1,3.12371388758,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
uncle,latent_,1,7.36810263243,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
barty,latent_,1,10.107787091,HarryPotterandtheGobletofFire-J.K.Rowling,
macnair,latent_,1,6.78899197717,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
slinkhard,latent_,1,7.95106566582,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
hufflepuff,latent_,1,9.46986986621,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
slytherins,latent_,1,5.21381498632,HarryPotterandtheGobletofFire-J.K.Rowling,
minerva,latent_,1,21.1314190644,HarryPotterandtheChamberofSecrets-J.K.Rowling,
grant,latent_,1,11.9525278772,HarryPotterandtheChamberofSecrets-J.K.Rowling,
publishing,latent_,1,45.3622553958,HarryPotterandtheDeathlyHallows-J.K.Rowling,
muriel,latent_,1,12.8505123751,HarryPotterandtheDeathlyHallows-J.K.Rowling,
cornelius,latent_,1,15.5126370612,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
mcmillan,latent_,1,15.9812035097,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
weasley,latent_,1,10.4431543721,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
liaison,latent_,1,8.75966146254,HarryPotterandtheDeathlyHallows-J.K.Rowling,
bureau,latent_,1,7.17493989922,HarryPotterandtheDeathlyHallows-J.K.Rowling,
accio,latent_,1,16.5162259768,HarryPotterandtheDeathlyHallows-J.K.Rowling,
liechtenstein,latent_,1,15.0724431423,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
apparates,latent_,1,12.5292451825,HarryPotterandtheDeathlyHallows-J.K.Rowling,
archie,latent_,1,21.3537767876,HarryPotterandtheGobletofFire-J.K.Rowling,
kingsley,latent_,1,14.944366347,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
bay,latent_,1,4.69182666028,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
inc.,latent_,1,26.3242050974,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dumbledore,latent_,1,11.336813838,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
