,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
51,4.73643896381744,15.8308417558704,4.37237561089655,13.7612186183621,4.28377865156524,4.81853813676224,5.09039820307327,33.2867198521439,9.34213696558497,4.47755324192383,8,polkiss,Harry Potter and the Sorcerer's Stone - J. K. Rowling
52,5.53527445809406,20.9359068979458,5.51440312928553,17.9510861623307,5.18889741686943,5.54353406215168,5.52016967834033,20.90405360974,7.18007827411683,5.72659631112558,0,vernon,Harry Potter and the Sorcerer's Stone - J. K. Rowling
53,5.2915147028743,23.707762186954,5.32724083053499,16.2935442164835,5.02428197865682,5.20325175412642,5.28784134213534,20.1437847815019,8.26972418466474,5.45105402206793,0,lockhart,Harry Potter and the Chamber of Secrets - J. K. Rowling
54,5.86421620989768,18.875880042814,5.96028663356522,20.4474000171167,5.57274673350272,5.79119109867692,6.16806454511373,16.9102476762612,8.3481656273185,6.06180141573332,3,maisie,Harry Potter and the Deathly Hallows - J. K. Rowling
55,5.48361124888194,23.3536470281048,5.08796604529436,15.0436609765467,4.8508531901905,5.57881462064756,5.11581560650709,23.5267781553792,6.37890737712548,5.57994575132243,2,north,Harry Potter and the Goblet of Fire - J. K. Rowling
56,5.816943462844,24.6202029211141,5.47642062150953,15.8750174953415,4.90937793876123,5.51925014260395,5.58445644809443,19.8458204061684,6.78575682615607,5.56675373740689,0,lucius,Harry Potter and the Goblet of Fire - J. K. Rowling
57,4.94319256561487,21.8007818110201,4.70924087769516,18.3988414538032,4.8769390900856,4.98021510652882,5.13354771521595,24.181732803349,6.01877224211805,4.95673633456926,2,patronuses,Harry Potter and the Deathly Hallows - J. K. Rowling
58,5.16113473071109,24.2730075288836,5.09078941896681,18.7907259569132,4.68121650006545,5.1490289067114,4.98348443448932,19.990575247741,6.75156847873803,5.12846879678015,0,bill,Harry Potter and the Order of the Phoenix - J. K. Rowling
59,5.13495681485092,24.0887964144844,5.25613972145103,18.4676810256384,4.78849483184091,5.12286001852519,4.76327613151939,21.4130541257485,5.79522610475803,5.16951481118319,0,broomsticks,Harry Potter and the Deathly Hallows - J. K. Rowling
60,4.76046231496624,22.5467482733477,5.08544225208439,21.8792063706286,6.23195452716786,5.39159033277327,5.3565442143363,16.5113081469114,6.32725331552316,5.9094902522611,3,forest,Harry Potter and the Sorcerer's Stone - J. K. Rowling
61,5.97785331101734,26.2999466965476,5.85309680725807,17.2384760005167,5.61424544916125,6.85405179450282,5.22421090299226,13.763698035608,6.92977483985496,6.244646162541,7,trimble,Harry Potter and the Sorcerer's Stone - J. K. Rowling
62,4.99669582294752,15.6560196798458,5.88602870171097,24.1592118910063,4.70884150468117,5.29830742433812,6.56482611241288,21.0519739520844,6.33526651840828,5.34282839256458,9,rubeus,Harry Potter and the Half-Blood Prince - J. K. Rowling
63,5.68773067533743,20.4113200889258,5.46276140682712,18.3824235108129,5.34524358405572,5.77496569956524,5.71958919155069,19.5959226220867,7.65760288182817,5.96244033901026,0,dudley,Harry Potter and the Sorcerer's Stone - J. K. Rowling
64,4.24800338390647,27.7294016901788,4.74732312508467,13.8493601462771,3.96802193012371,4.06287097733538,4.30769977278041,26.9784001429912,5.42719031325115,4.68172851807114,4,yorkshire,Harry Potter and the Goblet of Fire - J. K. Rowling
65,5.41790665349484,24.9348809568672,5.29453462128052,16.4651799250004,5.11380530877474,5.49302509737878,5.47783994984615,19.3210834498206,6.89181182564991,5.58993221188685,0,twycross,Harry Potter and the Half-Blood Prince - J. K. Rowling
66,5.12234769868719,19.7299306762486,5.34041364557794,19.8852677790923,5.36611404291168,5.30926829281986,5.82178787046649,20.1560453068847,8.0137608544657,5.25506383284552,9,society,Harry Potter and the Order of the Phoenix - J. K. Rowling
67,5.16425722751489,24.2313957966359,4.94878179436721,19.1038543621344,4.83754740031882,5.01370222725348,5.24428644714276,18.3416276787446,7.8484933682328,5.26605369765514,0,lucius,Harry Potter and the Half-Blood Prince - J. K. Rowling
68,6.42775044721379,24.6217332725361,6.13653264341345,19.074007378915,6.05220729450313,5.34111459538946,6.53287487018261,12.9246667219176,6.84460907927927,6.04450369664962,3,garn,Harry Potter and the Deathly Hallows - J. K. Rowling
69,5.36217682759179,28.6961591920146,5.00162812146279,12.8641349014866,5.2162958165676,4.7413359071988,5.34966551877913,21.072627989081,6.75557717738182,4.94039854843579,4,merlin,Harry Potter and the Half-Blood Prince - J. K. Rowling
70,5.39546683916621,23.176366346898,5.31926811914622,16.5342819312534,5.17561220014526,5.3151534560082,5.39008594546572,21.3417149156668,6.89579329486059,5.45625695138958,0,snape,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
71,4.18129246752422,25.7293678009457,5.44370398775784,14.5345000517906,3.61604516702215,4.27416470485387,5.24049357567895,27.8049135817604,5.5418352121523,3.63368345051397,2,mafalda,Harry Potter and the Chamber of Secrets - J. K. Rowling
