,Topic 0,Topic 1,Topic 2,Topic 3,Topic 4,Topic 5,Topic 6,Topic 7,Topic 8,Topic 9,Class,Entity,Book
186,7.85993108657757,8.87837424965767,8.38877068182731,8.27276129442392,8.07928264092572,9.67893887907257,20.7303734465484,9.10447396456214,8.60193999535226,10.4051537610525,7,severus,Harry Potter and the Half-Blood Prince - J. K. Rowling
187,8.69511340186305,9.58589269631087,8.69275673661108,8.94552622622216,8.34749647635779,9.15231941597161,18.0117695637651,8.95548458222992,8.72872230938532,10.8849185912831,8,vernon,Harry Potter and the Goblet of Fire - J. K. Rowling
188,8.55106337297256,9.73274833831423,9.57386585282387,8.94947047756519,9.20927123873504,9.15657407267011,15.8006736571335,9.35746264350979,9.13706319216219,10.5318071541135,1,finch-fletchley,Harry Potter and the Chamber of Secrets - J. K. Rowling
189,8.48416826267698,11.5530299448057,8.62755732504618,8.49013156725717,8.24866524459136,8.62789398494927,17.0334793136253,8.57264897881852,8.53227153407278,11.8301538441568,5,flamel,Harry Potter and the Sorcerer's Stone - J. K. Rowling
190,8.99237746673908,9.30535993139252,8.88762700333285,8.84609285163463,8.72271356132989,8.71656484865124,19.5372864508548,8.2932778032854,8.35638569791353,10.342314384866,3,place,Harry Potter and the Deathly Hallows - J. K. Rowling
191,8.58701310033771,10.1212444582588,8.39604242106061,8.3661289071884,8.40376631727437,8.68402518510292,19.2070491023791,8.52947666495985,8.68402353090216,11.0212303125361,8,lovegood,Harry Potter and the Deathly Hallows - J. K. Rowling
192,8.50874027319377,9.4023247656997,8.83176252220931,8.48119202202079,8.6145903945711,8.98036455365887,16.4256120281515,8.78596411151445,8.82183873226217,13.1476105967184,9,lupin,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
193,7.80407277165049,8.8632403082378,8.21256179264834,8.13519883594959,8.04473402825251,8.77081967395426,22.2403026303155,8.33938346754874,8.25172179115442,11.3379647002884,0,potion,Harry Potter and the Deathly Hallows - J. K. Rowling
194,8.55572956305206,10.4186847986786,9.09597909198376,8.23794118490404,8.35264497480659,8.48169932907894,17.9751050025758,9.38306139606686,8.52252218605831,10.9766324727949,1,fudge,Harry Potter and the Chamber of Secrets - J. K. Rowling
195,8.34351013476709,9.16977246611787,8.76580035825323,8.39478351791763,8.48782703517975,9.71410989993725,19.4884683624937,8.60892672468844,8.46947987306839,10.5573216275766,3,ron,Harry Potter and the Half-Blood Prince - J. K. Rowling
196,8.50095627083081,9.73824062373354,8.94775677404957,8.49710547259335,8.32737122630534,9.17498534208008,16.2375544497608,8.6797396862399,8.84275340952485,13.0535367448818,9,pettigrew,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
197,8.18404748777744,9.28929039429361,8.59207192318769,8.28546037008182,8.40570140096607,9.22594123941986,17.5906361371031,8.75165108582779,8.91984116846057,12.7553587928821,2,hogsmeade,Harry Potter and the Goblet of Fire - J. K. Rowling
198,8.63828028734232,9.5042844729337,8.87233456287507,8.50279784252004,8.32383143458407,8.45492733657444,15.1382817213849,8.89378615911648,9.07992861690784,14.5915475657611,9,hippogriffs,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
199,8.54542675188375,9.72850151682555,8.66889159610333,8.5831983819906,8.41699984633288,8.72346744231835,17.4423973825352,8.78368484613959,8.81697194580623,12.2904602900645,1,winky,Harry Potter and the Goblet of Fire - J. K. Rowling
200,8.70199378049106,9.34066496209626,8.76846824631001,8.60064626191308,8.87949642229217,9.43030470751069,17.4051030183106,8.73819909724444,8.87029104402821,11.2648324598035,1,skeeter,Harry Potter and the Goblet of Fire - J. K. Rowling
201,8.78252904796928,9.52460913952152,8.84505464879611,8.6341972605754,8.76789115952769,9.1246083177473,17.422117773636,8.88083361486889,8.92024334261039,11.0979156947475,1,voldemort,Harry Potter and the Goblet of Fire - J. K. Rowling
202,8.42374909220181,9.48205328742888,8.73524251476026,8.61643835657802,8.6325809768089,8.89711217120793,19.1190155061102,8.68141743835612,8.69683600698886,10.7155546495591,8,hermione,Harry Potter and the Order of the Phoenix - J. K. Rowling
203,8.13186053656096,9.46252117588341,8.75987103087203,8.88329873869308,8.4970600766674,8.05603961051555,18.3625476756195,8.66113876246571,8.27371069121857,12.9119517015038,2,percy,Harry Potter and the Goblet of Fire - J. K. Rowling
204,8.60693091753557,9.58605570253301,9.1180521783148,8.39703937725029,8.76758350167723,8.66813915057961,14.4936151011391,8.58026412990628,8.76458983142253,15.0177301096416,9,crookshanks,Harry Potter and the Prisoner of Azkaban - J. K. Rowling
205,8.53779747757946,9.28149218143292,8.75824722697609,8.69161720268795,8.63493505971456,9.04096533516448,17.0296073397536,8.96300087077524,8.85847426252139,12.2038630433943,1,crouch,Harry Potter and the Goblet of Fire - J. K. Rowling
206,8.61850418715984,9.89089027317674,8.49050273211783,8.43856338156546,8.5814285447793,8.71202290546444,18.4051976741399,8.80671406965782,8.65782672505507,11.3983495068835,8,diggory,Harry Potter and the Goblet of Fire - J. K. Rowling
207,8.5763315803045,11.7643171740715,8.94284209667682,8.48395504867644,8.72002857755676,9.14178521266365,15.1430402853546,8.66082209419947,8.70823379210722,11.8586441383891,4,draco,Harry Potter and the Sorcerer's Stone - J. K. Rowling
