books,latent_,3,41.5792437446,HarryPotterandtheDeathlyHallows-J.K.Rowling,
kenneth,latent_,3,10.2949234146,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
hengist,latent_,3,4.01577443594,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
express,latent_,3,3.89150556425,HarryPotterandtheChamberofSecrets-J.K.Rowling,
paracelsus,latent_,3,3.68086928822,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
argus,latent_,3,7.69272237114,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
george,latent_,3,1.3071445774,HarryPotterandtheGobletofFire-J.K.Rowling,
flitwick,latent_,3,3.50397676591,HarryPotterandtheChamberofSecrets-J.K.Rowling,
smethley,latent_,3,6.50974670774,HarryPotterandtheChamberofSecrets-J.K.Rowling,
babberton.,latent_,3,11.6879991166,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
eeylops,latent_,3,9.16376598131,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
thomas,latent_,3,3.8420947736,HarryPotterandtheGobletofFire-J.K.Rowling,
nimbus,latent_,3,0.885039801878,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
dark,latent_,3,4.70128962692,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
wilkie,latent_,3,8.51763283416,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
everard,latent_,3,11.3591532063,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
prewett,latent_,3,8.34988792719,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
helena,latent_,3,11.7181921557,HarryPotterandtheDeathlyHallows-J.K.Rowling,
hannah,latent_,3,4.14924460263,HarryPotterandtheGobletofFire-J.K.Rowling,
pensieve,latent_,3,5.31516677504,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dedalus,latent_,3,9.96755153576,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
diagon,latent_,3,6.6137618097,HarryPotterandtheChamberofSecrets-J.K.Rowling,
forbidden,latent_,3,7.78866978392,HarryPotterandtheGobletofFire-J.K.Rowling,
brothers,latent_,3,28.2828025093,HarryPotterandtheDeathlyHallows-J.K.Rowling,
rubeus,latent_,3,13.5709800965,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
neil,latent_,3,16.0329333159,HarryPotterandtheDeathlyHallows-J.K.Rowling,
london,latent_,3,5.00014812846,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
alastor,latent_,3,2.88847804597,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
bellatrix,latent_,3,4.4895229596,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
toads,latent_,3,8.67948967877,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
uncle,latent_,3,2.95141464253,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
barty,latent_,3,2.70265760162,HarryPotterandtheGobletofFire-J.K.Rowling,
macnair,latent_,3,3.71368836318,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
slinkhard,latent_,3,3.64418941375,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
hufflepuff,latent_,3,3.40433366698,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
slytherins,latent_,3,6.53912064826,HarryPotterandtheGobletofFire-J.K.Rowling,
minerva,latent_,3,11.4545790682,HarryPotterandtheChamberofSecrets-J.K.Rowling,
