peck,latent_,8,18.3921258038,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
data,latent_,8,18.2819932912,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
chudley,latent_,8,14.0237833076,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dawn,latent_,8,17.6906713393,HarryPotterandtheDeathlyHallows-J.K.Rowling,
office,latent_,8,25.3642397834,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
crabbe,latent_,8,19.048521863,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
floo,latent_,8,21.1408741288,HarryPotterandtheGobletofFire-J.K.Rowling,
j.,latent_,8,2.84169803215,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
michael,latent_,8,13.0681141208,HarryPotterandtheDeathlyHallows-J.K.Rowling,
defense,latent_,8,21.2657090118,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
chaser,latent_,8,18.8675345906,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
west,latent_,8,31.2863291783,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
grant,latent_,8,16.3458812202,HarryPotterandtheChamberofSecrets-J.K.Rowling,
knock-turn,latent_,8,3.50939683015,HarryPotterandtheChamberofSecrets-J.K.Rowling,
azkaban,latent_,8,13.7887855877,HarryPotterandtheDeathlyHallows-J.K.Rowling,
gibbon,latent_,8,7.96911077281,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
arabella,latent_,8,15.1969616901,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
weasleys,latent_,8,13.8099764274,HarryPotterandtheDeathlyHallows-J.K.Rowling,
wrackspurt,latent_,8,13.896748115,HarryPotterandtheDeathlyHallows-J.K.Rowling,
z.,latent_,8,11.7714506206,HarryPotterandtheChamberofSecrets-J.K.Rowling,
bradley,latent_,8,14.089265504,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
pince,latent_,8,13.9656874032,HarryPotterandtheGobletofFire-J.K.Rowling,
body-bind,latent_,8,24.6631851642,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
mould-on-the-wold,latent_,8,16.1402269026,HarryPotterandtheDeathlyHallows-J.K.Rowling,
dudley,latent_,8,21.6492422001,HarryPotterandtheDeathlyHallows-J.K.Rowling,
h.,latent_,8,12.3014882114,HarryPotterandtheGobletofFire-J.K.Rowling,
lavender,latent_,8,14.9614527952,HarryPotterandtheDeathlyHallows-J.K.Rowling,
atrium,latent_,8,16.3727634536,HarryPotterandtheDeathlyHallows-J.K.Rowling,
thomas,latent_,8,21.5485420272,HarryPotterandtheGobletofFire-J.K.Rowling,
wilkie,latent_,8,13.2203844304,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
of,latent_,8,19.433573809,HarryPotterandtheGobletofFire-J.K.Rowling,
apparated,latent_,8,19.6016238999,HarryPotterandtheGobletofFire-J.K.Rowling,
wizard,latent_,8,20.0248280075,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
vane,latent_,8,21.8685712681,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
kitchen,latent_,8,19.4418057821,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
sorcery,latent_,8,15.0952856166,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
warner,latent_,8,3.7092637235,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
weasley,latent_,8,16.2071395675,HarryPotterandtheDeathlyHallows-J.K.Rowling,
ern,latent_,8,25.5555887924,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
minerva,latent_,8,20.196931712,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
bush,latent_,8,29.4135124896,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
patil,latent_,8,24.6679815073,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
hopkirk,latent_,8,20.4202922452,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
weasley,latent_,8,15.0845186028,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
sibyll,latent_,8,20.6232717952,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
hogwarts,latent_,8,13.9446819888,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
angelina,latent_,8,18.0989849698,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
charing,latent_,8,20.7820104953,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
pye,latent_,8,20.45139293,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
monsieur,latent_,8,15.7854745347,HarryPotterandtheDeathlyHallows-J.K.Rowling,
malcolm,latent_,8,13.9001458469,HarryPotterandtheGobletofFire-J.K.Rowling,
street,latent_,8,22.9447405848,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
j.,latent_,8,10.5524958396,HarryPotterandtheChamberofSecrets-J.K.Rowling,
quidditch,latent_,8,22.4667908877,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
igor,latent_,8,24.94734891,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
ralph,latent_,8,26.9156880827,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
gred,latent_,8,14.9119208582,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
prophet,latent_,8,13.9882243934,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
warlocks,latent_,8,28.0782728533,HarryPotterandtheChamberofSecrets-J.K.Rowling,
mostafa,latent_,8,19.4175563369,HarryPotterandtheGobletofFire-J.K.Rowling,
harold,latent_,8,15.0098450835,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
magic,latent_,8,11.0362316725,HarryPotterandtheSorcerer'sStone-J.K.Rowling,
romulus,latent_,8,18.9223643352,HarryPotterandtheDeathlyHallows-J.K.Rowling,
cadmus,latent_,8,4.60191095853,HarryPotterandtheDeathlyHallows-J.K.Rowling,
tom,latent_,8,16.8665290807,HarryPotterandtheHalf-BloodPrince-J.K.Rowling,
muggle,latent_,8,21.4698678212,HarryPotterandtheChamberofSecrets-J.K.Rowling,
road.,latent_,8,25.9856189834,HarryPotterandtheDeathlyHallows-J.K.Rowling,
salmon,latent_,8,16.4338491691,HarryPotterandtheDeathlyHallows-J.K.Rowling,
bilius,latent_,8,12.7619081207,HarryPotterandtheDeathlyHallows-J.K.Rowling,
sneakoscope,latent_,8,21.1516029063,HarryPotterandthePrisonerofAzkaban-J.K.Rowling,
adalbert,latent_,8,20.0248466931,HarryPotterandtheDeathlyHallows-J.K.Rowling,
edgecombe,latent_,8,19.4093941467,HarryPotterandtheOrderofthePhoenix-J.K.Rowling,
confederation,latent_,8,28.0782728533,HarryPotterandtheChamberofSecrets-J.K.Rowling,
magic,latent_,8,19.5970895758,HarryPotterandtheChamberofSecrets-J.K.Rowling,
